"iso2c","country","SH.DYN.MORT","year","iso3c","region","capital","longitude","latitude","income","lending"
"TD","Chad",146.1,2011,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",150.2,2010,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",154.4,2009,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",158.4,2008,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",162.3,2007,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",166.2,2006,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",169.7,2005,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",173.2,2004,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",126.9,2016,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",123.2,2017,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",180,2002,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",183.3,2001,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",186.5,2000,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",189.8,1999,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",192.8,1998,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",195.7,1997,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",198.2,1996,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",200.4,1995,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",202.5,1994,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",204.9,1993,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",207.3,1992,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",210,1991,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",176.5,2003,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TD","Chad",212.8,1990,"TCD","Sub-Saharan Africa ","N'Djamena","15.0445","12.1048","Low income","IDA"
"TG","Togo",72.9,2017,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",75.3,2016,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",77.7,2015,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",80.1,2014,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",82.6,2013,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",85.1,2012,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",87.7,2011,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",90.4,2010,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",93.1,2009,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",95.9,2008,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",98.7,2007,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",101.7,2006,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",104.6,2005,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",107.7,2004,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",110.8,2003,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",114.1,2002,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",117.3,2001,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",120.6,2000,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",123.9,1999,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",127,1998,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",130,1997,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",132.8,1996,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",135.4,1995,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",137.8,1994,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",140.1,1993,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",142.1,1992,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",144,1991,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TG","Togo",146.1,1990,"TGO","Sub-Saharan Africa ","Lome","1.2255","6.1228","Low income","IDA"
"TH","Thailand",9.5,2017,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",10,2016,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",10.4,2015,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",11,2014,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",11.5,2013,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",12.1,2012,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",12.7,2011,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",13.3,2010,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",14,2009,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",14.7,2008,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",15.4,2007,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",16.2,2006,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",17,2005,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",17.9,2004,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",18.8,2003,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",19.7,2002,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",20.8,2001,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",21.8,2000,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",23,1999,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",24.2,1998,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",25.5,1997,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",26.8,1996,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",28.2,1995,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",29.7,1994,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",31.3,1993,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",33.1,1992,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",34.9,1991,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TH","Thailand",36.9,1990,"THA","East Asia & Pacific","Bangkok","100.521","13.7308","Upper middle income","IBRD"
"TJ","Tajikistan",33.6,2017,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",34.6,2016,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",35.8,2015,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",37,2014,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",38.2,2013,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",39.5,2012,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",41,2011,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",42.8,2010,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",44.8,2009,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",47.3,2008,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",50.2,2007,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",53.6,2006,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",57.7,2005,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",62.5,2004,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",68.1,2003,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",74.2,2002,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",80.9,2001,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",87.6,2000,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",94.3,1999,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",100.7,1998,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",106.5,1997,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",111.5,1996,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",115.4,1995,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",117.2,1994,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",115.7,1993,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",111.8,1992,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",107.6,1991,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TJ","Tajikistan",104.9,1990,"TJK","Europe & Central Asia","Dushanbe","68.7864","38.5878","Lower middle income","IDA"
"TL","Timor-Leste",47.6,2017,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",49.4,2016,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",51.2,2015,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",52.9,2014,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",55.1,2013,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",57.2,2012,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",59.6,2011,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",62.2,2010,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",65.2,2009,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",68.6,2008,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",72.4,2007,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",76.8,2006,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",81.7,2005,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",86.7,2004,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",91.8,2003,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",97.2,2002,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",102.7,2001,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",108.3,2000,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",114,1999,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",119.9,1998,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",125.9,1997,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",132,1996,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",138.3,1995,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",144.9,1994,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",151.8,1993,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",158.8,1992,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",165.9,1991,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TL","Timor-Leste",173.5,1990,"TLS","East Asia & Pacific","Dili","125.567","-8.56667","Lower middle income","Blend"
"TM","Turkmenistan",47.3,2017,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",48.8,2016,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",50.5,2015,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",52.2,2014,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",54,2013,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",55.8,2012,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",57.5,2011,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",59.4,2010,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",61.4,2009,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",63.6,2008,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",65.6,2007,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",67.6,2006,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",69.7,2005,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",71.9,2004,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",74,2003,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",76.2,2002,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",78.4,2001,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",80.7,2000,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",82.8,1999,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",84.5,1998,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",85.5,1997,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
"TM","Turkmenistan",85.7,1996,"TKM","Europe & Central Asia","Ashgabat","58.3794","37.9509","Upper middle income","IBRD"
