"iso2c","country","SE.SEC.NENR.FE","year","iso3c","region","capital","longitude","latitude","income","lending"
"YE","Yemen, Rep.",,2003,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Lower middle income","IDA"
"YE","Yemen, Rep.",,2002,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Lower middle income","IDA"
"YE","Yemen, Rep.",,2001,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Lower middle income","IDA"
"YE","Yemen, Rep.",,2000,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Lower middle income","IDA"
"YE","Yemen, Rep.",18.2357196807861,1999,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Lower middle income","IDA"
"YE","Yemen, Rep.",,1998,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Lower middle income","IDA"
"YE","Yemen, Rep.",,1997,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Lower middle income","IDA"
"YE","Yemen, Rep.",,1996,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Lower middle income","IDA"
"YE","Yemen, Rep.",,1995,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Lower middle income","IDA"
"YE","Yemen, Rep.",,1994,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Lower middle income","IDA"
"YE","Yemen, Rep.",,1993,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Lower middle income","IDA"
"YE","Yemen, Rep.",,1992,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Lower middle income","IDA"
"YE","Yemen, Rep.",,1991,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Lower middle income","IDA"
"YE","Yemen, Rep.",,1990,"YEM","Middle East & North Africa","Sana'a","44.2075","15.352","Lower middle income","IDA"
"Z4","East Asia & Pacific",81.7343673706055,2014,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",78.6644821166992,2013,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",77.1777801513672,2011,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",75.144660949707,2010,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",73.2575225830078,2009,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",77.874870300293,2012,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",60.8526802062988,1998,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",69.7778701782227,2006,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",68.831428527832,2005,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",71.8902282714844,2008,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",71.7686309814453,2007,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",82.1297988891602,2015,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",65.7542495727539,2003,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",64.1670913696289,2002,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",63.7757606506348,2001,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",62.8024406433105,2000,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",,1997,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",,1996,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",,1995,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",,1994,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",,1993,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",,1992,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",,1991,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",81.2730712890625,2016,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",,2017,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",61.8889007568359,1999,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",,1990,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z4","East Asia & Pacific",67.5126724243164,2004,"EAS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",85.4282684326172,2002,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",85.1316833496094,2001,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",85.962760925293,2003,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",82.3282089233398,1998,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",82.7602615356445,1997,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",83.926628112793,2000,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",82.8792572021484,1999,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",86.0672225952148,2007,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",85.8621292114258,2006,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",85.3588790893555,2005,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",85.7269287109375,2004,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",,1990,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",,1991,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",,2017,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",90.7012786865234,2016,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",90.5666198730469,2015,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",89.8758392333984,2014,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",89.150146484375,2013,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",88.1710433959961,2012,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",82.8591613769531,1996,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",86.4799880981445,2008,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",86.4205780029297,2009,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",,1994,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",,1993,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",,1992,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",87.5312271118164,2010,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",,1995,"ECS","Aggregates","","","","Aggregates","Aggregates"
"Z7","Europe & Central Asia",87.8799667358398,2011,"ECS","Aggregates","","","","Aggregates","Aggregates"
"ZA","South Africa",,2017,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,2016,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",65.4170074462891,2015,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,2014,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,2013,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,2012,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,2011,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,2010,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,2009,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,2008,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,2007,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,2006,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",71.0704498291016,2005,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",70.3433380126953,2004,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",68.7362289428711,2003,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",66.634033203125,2002,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",64.5133590698242,2001,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",63.2961311340332,2000,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",63.8382186889648,1999,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,1998,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,1997,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,1996,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,1995,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",53.4812316894531,1994,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,1993,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,1992,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,1991,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZA","South Africa",,1990,"ZAF","Sub-Saharan Africa ","Pretoria","28.1871","-25.746","Upper middle income","IBRD"
"ZF","Sub-Saharan Africa (excluding high income)",21.0049896240234,2003,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",30.5926494598389,2014,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",30.1224098205566,2013,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",29.4469299316406,2012,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",29.0032005310059,2011,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",28.5788803100586,2010,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",26.9819507598877,2009,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",25.7105007171631,2008,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",24.0961494445801,2007,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",23.4184799194336,2006,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",22.8337993621826,2005,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",22.0522994995117,2004,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",,2017,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",31.4334297180176,2016,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",31.4326305389404,2015,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",19.4648494720459,2001,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",18.7486991882324,2000,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",18.1991691589355,1999,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",17.9869709014893,1998,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",,1997,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",,1996,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",,1995,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",,1994,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",,1993,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",,1992,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",,1991,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",,1990,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZF","Sub-Saharan Africa (excluding high income)",20.2083396911621,2002,"SSA","Aggregates","","","","Aggregates","Aggregates"
"ZG","Sub-Saharan Africa",23.4236392974854,2006,,,,,,,
"ZG","Sub-Saharan Africa",22.8398094177246,2005,,,,,,,
"ZG","Sub-Saharan Africa",,2017,,,,,,,
"ZG","Sub-Saharan Africa",31.4368190765381,2016,,,,,,,
"ZG","Sub-Saharan Africa",28.5828800201416,2010,,,,,,,
"ZG","Sub-Saharan Africa",26.9865493774414,2009,,,,,,,
"ZG","Sub-Saharan Africa",25.7154502868652,2008,,,,,,,
"ZG","Sub-Saharan Africa",24.1016006469727,2007,,,,,,,
"ZG","Sub-Saharan Africa",,1993,,,,,,,
"ZG","Sub-Saharan Africa",,1992,,,,,,,
"ZG","Sub-Saharan Africa",22.058069229126,2004,,,,,,,
"ZG","Sub-Saharan Africa",21.0110702514648,2003,,,,,,,
"ZG","Sub-Saharan Africa",20.2142696380615,2002,,,,,,,
"ZG","Sub-Saharan Africa",19.4712905883789,2001,,,,,,,
"ZG","Sub-Saharan Africa",18.7546997070313,2000,,,,,,,
"ZG","Sub-Saharan Africa",18.2054195404053,1999,,,,,,,
"ZG","Sub-Saharan Africa",17.9934902191162,1998,,,,,,,
"ZG","Sub-Saharan Africa",,1997,,,,,,,
"ZG","Sub-Saharan Africa",,1996,,,,,,,
"ZG","Sub-Saharan Africa",,1995,,,,,,,
"ZG","Sub-Saharan Africa",,1994,,,,,,,
"ZG","Sub-Saharan Africa",,1991,,,,,,,
"ZG","Sub-Saharan Africa",,1990,,,,,,,
"ZG","Sub-Saharan Africa",30.5958805084229,2014,,,,,,,
"ZG","Sub-Saharan Africa",30.1258201599121,2013,,,,,,,
"ZG","Sub-Saharan Africa",29.4495105743408,2012,,,,,,,
"ZG","Sub-Saharan Africa",29.0043106079102,2011,,,,,,,
"ZG","Sub-Saharan Africa",31.4360599517822,2015,,,,,,,
"ZJ","Latin America & Caribbean",66.8145217895508,1999,,,,,,,
"ZJ","Latin America & Caribbean",66.3270874023438,1998,,,,,,,
